sale_id,sale_date,product_id,region_id,units_sold,sales_amount,promotion_id
22631,2026-03-11,P009,R01,34,98.6,
22632,2026-03-11,P009,R02,34,98.6,
22633,2026-03-11,P009,R03,42,121.8,
22634,2026-03-11,P009,R04,53,130.64,PROM09
22635,2026-03-11,P009,R05,39,113.1,
22636,2026-03-11,P010,R01,26,83.2,
22637,2026-03-11,P010,R02,33,105.6,
22638,2026-03-11,P010,R03,29,92.8,
22639,2026-03-11,P010,R04,31,99.2,
22640,2026-03-11,P010,R05,34,108.8,
22641,2026-03-11,P011,R01,38,76.0,
22642,2026-03-11,P011,R02,32,64.0,
22643,2026-03-11,P011,R03,30,60.0,
22644,2026-03-11,P011,R04,34,68.0,
22645,2026-03-11,P011,R05,36,72.0,
22646,2026-03-11,P012,R01,43,107.5,
22647,2026-03-11,P012,R02,59,147.5,
22648,2026-03-11,P012,R03,47,117.5,
22649,2026-03-11,P012,R04,55,137.5,
22650,2026-03-11,P012,R05,54,135.0,
22651,2026-03-11,P013,R01,45,117.0,
22652,2026-03-11,P013,R02,44,114.4,
22653,2026-03-11,P013,R03,42,109.2,
22654,2026-03-11,P013,R04,35,91.0,
22655,2026-03-11,P013,R05,36,93.6,
22656,2026-03-11,P014,R01,33,115.5,
22657,2026-03-11,P014,R02,26,91.0,
22658,2026-03-11,P014,R03,29,101.5,
22659,2026-03-11,P014,R04,32,112.0,
22660,2026-03-11,P014,R05,29,101.5,
22661,2026-03-11,P015,R01,61,109.8,
22662,2026-03-11,P015,R02,55,99.0,
22663,2026-03-11,P015,R03,56,100.8,
22664,2026-03-11,P015,R04,42,75.6,
22665,2026-03-11,P015,R05,50,90.0,
22666,2026-03-11,P016,R01,53,95.4,
22667,2026-03-11,P016,R02,51,91.8,
22668,2026-03-11,P016,R03,49,88.2,
22669,2026-03-11,P016,R04,43,77.4,
22670,2026-03-11,P016,R05,51,91.8,
22671,2026-03-11,P017,R01,37,72.15,
22672,2026-03-11,P017,R02,46,89.7,
22673,2026-03-11,P017,R03,41,79.95,
22674,2026-03-11,P017,R04,46,89.7,
22675,2026-03-11,P017,R05,44,85.8,
22676,2026-03-11,P018,R01,16,44.8,
22677,2026-03-11,P018,R02,16,44.8,
22678,2026-03-11,P018,R03,17,47.6,
22679,2026-03-11,P018,R04,18,50.4,
22680,2026-03-11,P018,R05,16,44.8,
22681,2026-03-12,P001,R01,117,175.5,
22682,2026-03-12,P001,R02,152,228.0,
22683,2026-03-12,P001,R03,85,127.5,
22684,2026-03-12,P001,R04,131,196.5,
22685,2026-03-12,P001,R05,92,138.0,
22686,2026-03-12,P002,R01,64,102.4,
22687,2026-03-12,P002,R02,70,112.0,
22688,2026-03-12,P002,R03,80,128.0,
22689,2026-03-12,P002,R04,77,123.2,
22690,2026-03-12,P002,R05,71,113.6,
22691,2026-03-12,P003,R01,69,151.8,
22692,2026-03-12,P003,R02,61,134.2,
22693,2026-03-12,P003,R03,54,118.8,
22694,2026-03-12,P003,R04,68,149.6,
22695,2026-03-12,P003,R05,56,123.2,
22696,2026-03-12,P004,R01,45,135.0,
22697,2026-03-12,P004,R02,46,138.0,
22698,2026-03-12,P004,R03,47,141.0,
22699,2026-03-12,P004,R04,46,138.0,
22700,2026-03-12,P004,R05,49,147.0,
22701,2026-03-12,P005,R01,125,100.0,
22702,2026-03-12,P005,R02,175,140.0,
22703,2026-03-12,P005,R03,150,120.0,
22704,2026-03-12,P005,R04,176,140.8,
22705,2026-03-12,P005,R05,141,112.8,
22706,2026-03-12,P006,R01,80,96.0,
22707,2026-03-12,P006,R02,89,106.8,
22708,2026-03-12,P006,R03,85,102.0,
22709,2026-03-12,P006,R04,76,91.2,
22710,2026-03-12,P006,R05,84,100.8,
22711,2026-03-12,P007,R01,31,139.5,
22712,2026-03-12,P007,R02,40,180.0,
22713,2026-03-12,P007,R03,32,144.0,
22714,2026-03-12,P007,R04,34,153.0,
22715,2026-03-12,P007,R05,35,157.5,
22716,2026-03-12,P008,R01,48,134.4,
22717,2026-03-12,P008,R02,38,106.4,
22718,2026-03-12,P008,R03,42,117.6,
22719,2026-03-12,P008,R04,61,170.8,
22720,2026-03-12,P008,R05,49,137.2,
22721,2026-03-12,P009,R01,37,107.3,
22722,2026-03-12,P009,R02,40,116.0,
22723,2026-03-12,P009,R03,41,118.9,
22724,2026-03-12,P009,R04,50,123.25,PROM09
22725,2026-03-12,P009,R05,36,104.4,
22726,2026-03-12,P010,R01,30,96.0,
22727,2026-03-12,P010,R02,27,86.4,
22728,2026-03-12,P010,R03,33,105.6,
22729,2026-03-12,P010,R04,32,102.4,
22730,2026-03-12,P010,R05,33,105.6,
22731,2026-03-12,P011,R01,38,76.0,
22732,2026-03-12,P011,R02,36,72.0,
22733,2026-03-12,P011,R03,31,62.0,
22734,2026-03-12,P011,R04,34,68.0,
22735,2026-03-12,P011,R05,37,74.0,
22736,2026-03-12,P012,R01,47,117.5,
22737,2026-03-12,P012,R02,60,150.0,
22738,2026-03-12,P012,R03,39,97.5,
22739,2026-03-12,P012,R04,54,135.0,
22740,2026-03-12,P012,R05,42,105.0,
22741,2026-03-12,P013,R01,39,101.4,
22742,2026-03-12,P013,R02,37,96.2,
22743,2026-03-12,P013,R03,36,93.6,
22744,2026-03-12,P013,R04,44,114.4,
22745,2026-03-12,P013,R05,42,109.2,
22746,2026-03-12,P014,R01,25,87.5,
22747,2026-03-12,P014,R02,29,101.5,
22748,2026-03-12,P014,R03,26,91.0,
22749,2026-03-12,P014,R04,27,94.5,
22750,2026-03-12,P014,R05,29,101.5,
22751,2026-03-12,P015,R01,50,90.0,
22752,2026-03-12,P015,R02,60,108.0,
22753,2026-03-12,P015,R03,54,97.2,
22754,2026-03-12,P015,R04,41,73.8,
22755,2026-03-12,P015,R05,47,84.6,
22756,2026-03-12,P016,R01,46,82.8,
22757,2026-03-12,P016,R02,43,77.4,
22758,2026-03-12,P016,R03,42,75.6,
22759,2026-03-12,P016,R04,45,81.0,
22760,2026-03-12,P016,R05,44,79.2,
22761,2026-03-12,P017,R01,35,68.25,
22762,2026-03-12,P017,R02,34,66.3,
22763,2026-03-12,P017,R03,43,83.85,
22764,2026-03-12,P017,R04,38,74.1,
22765,2026-03-12,P017,R05,38,74.1,
22766,2026-03-12,P018,R01,16,44.8,
22767,2026-03-12,P018,R02,15,42.0,
22768,2026-03-12,P018,R03,17,47.6,
22769,2026-03-12,P018,R04,18,50.4,
22770,2026-03-12,P018,R05,14,39.2,
22771,2026-03-13,P001,R01,120,180.0,
22772,2026-03-13,P001,R02,153,229.5,
22773,2026-03-13,P001,R03,102,153.0,
22774,2026-03-13,P001,R04,134,201.0,
22775,2026-03-13,P001,R05,104,156.0,
22776,2026-03-13,P002,R01,62,99.2,
22777,2026-03-13,P002,R02,74,118.4,
22778,2026-03-13,P002,R03,64,102.4,
22779,2026-03-13,P002,R04,78,124.8,
22780,2026-03-13,P002,R05,79,126.4,
22781,2026-03-13,P003,R01,56,123.2,
22782,2026-03-13,P003,R02,69,151.8,
22783,2026-03-13,P003,R03,63,138.6,
22784,2026-03-13,P003,R04,64,140.8,
22785,2026-03-13,P003,R05,65,143.0,
22786,2026-03-13,P004,R01,49,147.0,
22787,2026-03-13,P004,R02,49,147.0,
22788,2026-03-13,P004,R03,48,144.0,
22789,2026-03-13,P004,R04,50,150.0,
22790,2026-03-13,P004,R05,50,150.0,
22791,2026-03-13,P005,R01,123,98.4,
22792,2026-03-13,P005,R02,169,135.2,
22793,2026-03-13,P005,R03,153,122.4,
22794,2026-03-13,P005,R04,176,140.8,
22795,2026-03-13,P005,R05,163,130.4,
22796,2026-03-13,P006,R01,91,109.2,
22797,2026-03-13,P006,R02,92,110.4,
22798,2026-03-13,P006,R03,83,99.6,
22799,2026-03-13,P006,R04,90,108.0,
22800,2026-03-13,P006,R05,71,85.2,
22801,2026-03-13,P007,R01,38,171.0,
22802,2026-03-13,P007,R02,39,175.5,
22803,2026-03-13,P007,R03,33,148.5,
22804,2026-03-13,P007,R04,35,157.5,
22805,2026-03-13,P007,R05,31,139.5,
22806,2026-03-13,P008,R01,60,168.0,
22807,2026-03-13,P008,R02,35,98.0,
22808,2026-03-13,P008,R03,56,156.8,
22809,2026-03-13,P008,R04,56,156.8,
22810,2026-03-13,P008,R05,41,114.8,
22811,2026-03-13,P009,R01,36,104.4,
22812,2026-03-13,P009,R02,44,127.6,
22813,2026-03-13,P009,R03,39,113.1,
22814,2026-03-13,P009,R04,57,140.5,PROM09
22815,2026-03-13,P009,R05,35,101.5,
22816,2026-03-13,P010,R01,33,105.6,
22817,2026-03-13,P010,R02,31,99.2,
22818,2026-03-13,P010,R03,33,105.6,
22819,2026-03-13,P010,R04,31,99.2,
22820,2026-03-13,P010,R05,33,105.6,
22821,2026-03-13,P011,R01,37,74.0,
22822,2026-03-13,P011,R02,32,64.0,
22823,2026-03-13,P011,R03,31,62.0,
22824,2026-03-13,P011,R04,38,76.0,
22825,2026-03-13,P011,R05,29,58.0,
22826,2026-03-13,P012,R01,49,122.5,
22827,2026-03-13,P012,R02,47,117.5,
22828,2026-03-13,P012,R03,38,95.0,
22829,2026-03-13,P012,R04,53,132.5,
22830,2026-03-13,P012,R05,47,117.5,
22831,2026-03-13,P013,R01,40,104.0,
22832,2026-03-13,P013,R02,38,98.8,
22833,2026-03-13,P013,R03,43,111.8,
22834,2026-03-13,P013,R04,42,109.2,
22835,2026-03-13,P013,R05,39,101.4,
22836,2026-03-13,P014,R01,29,101.5,
22837,2026-03-13,P014,R02,33,115.5,
22838,2026-03-13,P014,R03,28,98.0,
22839,2026-03-13,P014,R04,31,108.5,
22840,2026-03-13,P014,R05,29,101.5,
22841,2026-03-13,P015,R01,61,109.8,
22842,2026-03-13,P015,R02,59,106.2,
22843,2026-03-13,P015,R03,53,95.4,
22844,2026-03-13,P015,R04,45,81.0,
22845,2026-03-13,P015,R05,43,77.4,
22846,2026-03-13,P016,R01,46,82.8,
22847,2026-03-13,P016,R02,53,95.4,
22848,2026-03-13,P016,R03,52,93.6,
22849,2026-03-13,P016,R04,54,97.2,
22850,2026-03-13,P016,R05,52,93.6,
22851,2026-03-13,P017,R01,40,78.0,
22852,2026-03-13,P017,R02,40,78.0,
22853,2026-03-13,P017,R03,41,79.95,
22854,2026-03-13,P017,R04,34,66.3,
22855,2026-03-13,P017,R05,44,85.8,
22856,2026-03-13,P018,R01,17,47.6,
22857,2026-03-13,P018,R02,16,44.8,
22858,2026-03-13,P018,R03,15,42.0,
22859,2026-03-13,P018,R04,14,39.2,
22860,2026-03-13,P018,R05,16,44.8,
22861,2026-03-14,P001,R01,150,225.0,
22862,2026-03-14,P001,R02,159,238.5,
22863,2026-03-14,P001,R03,120,180.0,
22864,2026-03-14,P001,R04,150,225.0,
22865,2026-03-14,P001,R05,144,216.0,
22866,2026-03-14,P002,R01,107,171.2,
22867,2026-03-14,P002,R02,97,155.2,
22868,2026-03-14,P002,R03,98,156.8,
22869,2026-03-14,P002,R04,90,144.0,
22870,2026-03-14,P002,R05,107,171.2,
22871,2026-03-14,P003,R01,89,195.8,
22872,2026-03-14,P003,R02,83,182.6,
22873,2026-03-14,P003,R03,74,162.8,
22874,2026-03-14,P003,R04,82,180.4,
22875,2026-03-14,P003,R05,83,182.6,
22876,2026-03-14,P004,R01,66,198.0,
22877,2026-03-14,P004,R02,62,186.0,
22878,2026-03-14,P004,R03,52,156.0,
22879,2026-03-14,P004,R04,49,147.0,
22880,2026-03-14,P004,R05,60,180.0,
22881,2026-03-14,P005,R01,171,136.8,
22882,2026-03-14,P005,R02,216,172.8,
22883,2026-03-14,P005,R03,212,169.6,
22884,2026-03-14,P005,R04,228,182.4,
22885,2026-03-14,P005,R05,167,133.6,
22886,2026-03-14,P006,R01,95,114.0,
22887,2026-03-14,P006,R02,96,115.2,
22888,2026-03-14,P006,R03,102,122.4,
22889,2026-03-14,P006,R04,90,108.0,
22890,2026-03-14,P006,R05,105,126.0,
22891,2026-03-14,P007,R01,49,220.5,
22892,2026-03-14,P007,R02,40,180.0,
22893,2026-03-14,P007,R03,47,211.5,
22894,2026-03-14,P007,R04,40,180.0,
22895,2026-03-14,P007,R05,45,202.5,
22896,2026-03-14,P008,R01,69,193.2,
22897,2026-03-14,P008,R02,52,145.6,
22898,2026-03-14,P008,R03,69,193.2,
22899,2026-03-14,P008,R04,71,198.8,
22900,2026-03-14,P008,R05,67,187.6,
22901,2026-03-14,P009,R01,49,142.1,
22902,2026-03-14,P009,R02,54,156.6,
22903,2026-03-14,P009,R03,48,139.2,
22904,2026-03-14,P009,R04,68,167.62,PROM09
22905,2026-03-14,P009,R05,58,168.2,
22906,2026-03-14,P010,R01,38,121.6,
22907,2026-03-14,P010,R02,39,124.8,
22908,2026-03-14,P010,R03,44,140.8,
22909,2026-03-14,P010,R04,39,124.8,
22910,2026-03-14,P010,R05,38,121.6,
22911,2026-03-14,P011,R01,43,86.0,
22912,2026-03-14,P011,R02,50,100.0,
22913,2026-03-14,P011,R03,43,86.0,
22914,2026-03-14,P011,R04,40,80.0,
22915,2026-03-14,P011,R05,44,88.0,
22916,2026-03-14,P012,R01,62,155.0,
22917,2026-03-14,P012,R02,61,152.5,
22918,2026-03-14,P012,R03,61,152.5,
22919,2026-03-14,P012,R04,85,212.5,
22920,2026-03-14,P012,R05,59,147.5,
22921,2026-03-14,P013,R01,48,124.8,
22922,2026-03-14,P013,R02,58,150.8,
22923,2026-03-14,P013,R03,45,117.0,
22924,2026-03-14,P013,R04,44,114.4,
22925,2026-03-14,P013,R05,53,137.8,
22926,2026-03-14,P014,R01,38,133.0,
22927,2026-03-14,P014,R02,40,140.0,
22928,2026-03-14,P014,R03,34,119.0,
22929,2026-03-14,P014,R04,41,143.5,
22930,2026-03-14,P014,R05,34,119.0,
22931,2026-03-14,P015,R01,71,127.8,
22932,2026-03-14,P015,R02,87,156.6,
22933,2026-03-14,P015,R03,62,111.6,
22934,2026-03-14,P015,R04,62,111.6,
22935,2026-03-14,P015,R05,58,104.4,
22936,2026-03-14,P016,R01,69,124.2,
22937,2026-03-14,P016,R02,68,122.4,
22938,2026-03-14,P016,R03,59,106.2,
22939,2026-03-14,P016,R04,67,120.6,
22940,2026-03-14,P016,R05,64,115.2,
22941,2026-03-14,P017,R01,53,103.35,
22942,2026-03-14,P017,R02,46,89.7,
22943,2026-03-14,P017,R03,57,111.15,
22944,2026-03-14,P017,R04,58,113.1,
22945,2026-03-14,P017,R05,46,89.7,
22946,2026-03-14,P018,R01,19,53.2,
22947,2026-03-14,P018,R02,20,56.0,
22948,2026-03-14,P018,R03,18,50.4,
22949,2026-03-14,P018,R04,22,61.6,
22950,2026-03-14,P018,R05,21,58.8,
22951,2026-03-15,P001,R01,133,199.5,
22952,2026-03-15,P001,R02,158,237.0,
22953,2026-03-15,P001,R03,120,180.0,
22954,2026-03-15,P001,R04,158,237.0,
22955,2026-03-15,P001,R05,161,241.5,
22956,2026-03-15,P002,R01,98,156.8,
22957,2026-03-15,P002,R02,96,153.6,
22958,2026-03-15,P002,R03,85,136.0,
22959,2026-03-15,P002,R04,103,164.8,
22960,2026-03-15,P002,R05,90,144.0,
22961,2026-03-15,P003,R01,82,180.4,
22962,2026-03-15,P003,R02,83,182.6,
22963,2026-03-15,P003,R03,82,180.4,
22964,2026-03-15,P003,R04,73,160.6,
22965,2026-03-15,P003,R05,75,165.0,
22966,2026-03-15,P004,R01,63,189.0,
22967,2026-03-15,P004,R02,54,162.0,
22968,2026-03-15,P004,R03,58,174.0,
22969,2026-03-15,P004,R04,63,189.0,
22970,2026-03-15,P004,R05,50,150.0,
22971,2026-03-15,P005,R01,147,117.6,
22972,2026-03-15,P005,R02,188,150.4,
22973,2026-03-15,P005,R03,176,140.8,
22974,2026-03-15,P005,R04,275,220.0,
22975,2026-03-15,P005,R05,186,148.8,
22976,2026-03-15,P006,R01,120,144.0,
22977,2026-03-15,P006,R02,98,117.6,
22978,2026-03-15,P006,R03,103,123.6,
22979,2026-03-15,P006,R04,107,128.4,
22980,2026-03-15,P006,R05,119,142.8,
22981,2026-03-15,P007,R01,45,202.5,
22982,2026-03-15,P007,R02,53,238.5,
22983,2026-03-15,P007,R03,45,202.5,
22984,2026-03-15,P007,R04,45,202.5,
22985,2026-03-15,P007,R05,46,207.0,
22986,2026-03-15,P008,R01,70,196.0,
22987,2026-03-15,P008,R02,42,117.6,
22988,2026-03-15,P008,R03,56,156.8,
22989,2026-03-15,P008,R04,72,201.6,
22990,2026-03-15,P008,R05,56,156.8,
22991,2026-03-15,P009,R01,46,133.4,
22992,2026-03-15,P009,R02,56,162.4,
22993,2026-03-15,P009,R03,54,156.6,
22994,2026-03-15,P009,R04,61,150.36,PROM09
22995,2026-03-15,P009,R05,48,139.2,
22996,2026-03-15,P010,R01,34,108.8,
22997,2026-03-15,P010,R02,43,137.6,
22998,2026-03-15,P010,R03,36,115.2,
22999,2026-03-15,P010,R04,37,118.4,
23000,2026-03-15,P010,R05,41,131.2,
23001,2026-03-15,P011,R01,44,88.0,
23002,2026-03-15,P011,R02,50,100.0,
23003,2026-03-15,P011,R03,51,102.0,
23004,2026-03-15,P011,R04,41,82.0,
23005,2026-03-15,P011,R05,39,78.0,
23006,2026-03-15,P012,R01,62,155.0,
23007,2026-03-15,P012,R02,72,180.0,
23008,2026-03-15,P012,R03,50,125.0,
23009,2026-03-15,P012,R04,72,180.0,
23010,2026-03-15,P012,R05,73,182.5,
23011,2026-03-15,P013,R01,46,119.6,
23012,2026-03-15,P013,R02,57,148.2,
23013,2026-03-15,P013,R03,44,114.4,
23014,2026-03-15,P013,R04,45,117.0,
23015,2026-03-15,P013,R05,50,130.0,
23016,2026-03-15,P014,R01,33,115.5,
23017,2026-03-15,P014,R02,39,136.5,
23018,2026-03-15,P014,R03,35,122.5,
23019,2026-03-15,P014,R04,39,136.5,
23020,2026-03-15,P014,R05,38,133.0,
23021,2026-03-15,P015,R01,71,127.8,
23022,2026-03-15,P015,R02,83,149.4,
23023,2026-03-15,P015,R03,64,115.2,
23024,2026-03-15,P015,R04,59,106.2,
23025,2026-03-15,P015,R05,65,117.0,
23026,2026-03-15,P016,R01,62,111.6,
23027,2026-03-15,P016,R02,58,104.4,
23028,2026-03-15,P016,R03,56,100.8,
23029,2026-03-15,P016,R04,62,111.6,
23030,2026-03-15,P016,R05,60,108.0,
23031,2026-03-15,P017,R01,53,103.35,
23032,2026-03-15,P017,R02,57,111.15,
23033,2026-03-15,P017,R03,58,113.1,
23034,2026-03-15,P017,R04,49,95.55,
23035,2026-03-15,P017,R05,47,91.65,
23036,2026-03-15,P018,R01,18,50.4,
23037,2026-03-15,P018,R02,22,61.6,
23038,2026-03-15,P018,R03,19,53.2,
23039,2026-03-15,P018,R04,21,58.8,
23040,2026-03-15,P018,R05,19,53.2,
23041,2026-03-16,P001,R01,99,148.5,
23042,2026-03-16,P001,R02,138,207.0,
23043,2026-03-16,P001,R03,96,144.0,
23044,2026-03-16,P001,R04,111,166.5,
23045,2026-03-16,P001,R05,93,139.5,
23046,2026-03-16,P002,R01,81,129.6,
23047,2026-03-16,P002,R02,79,126.4,
23048,2026-03-16,P002,R03,80,128.0,
23049,2026-03-16,P002,R04,61,97.6,
23050,2026-03-16,P002,R05,75,120.0,
23051,2026-03-16,P003,R01,69,151.8,
23052,2026-03-16,P003,R02,72,158.4,
23053,2026-03-16,P003,R03,69,151.8,
23054,2026-03-16,P003,R04,65,143.0,
23055,2026-03-16,P003,R05,59,129.8,
23056,2026-03-16,P004,R01,45,135.0,
23057,2026-03-16,P004,R02,38,114.0,
23058,2026-03-16,P004,R03,39,117.0,
23059,2026-03-16,P004,R04,41,123.0,
23060,2026-03-16,P004,R05,50,150.0,
23061,2026-03-16,P005,R01,140,112.0,
23062,2026-03-16,P005,R02,176,140.8,
23063,2026-03-16,P005,R03,146,116.8,
23064,2026-03-16,P005,R04,205,164.0,
23065,2026-03-16,P005,R05,157,125.6,
23066,2026-03-16,P006,R01,83,99.6,
23067,2026-03-16,P006,R02,86,103.2,
23068,2026-03-16,P006,R03,89,106.8,
23069,2026-03-16,P006,R04,78,93.6,
23070,2026-03-16,P006,R05,84,100.8,
23071,2026-03-16,P007,R01,37,166.5,
23072,2026-03-16,P007,R02,40,180.0,
23073,2026-03-16,P007,R03,38,171.0,
23074,2026-03-16,P007,R04,35,157.5,
23075,2026-03-16,P007,R05,36,162.0,
23076,2026-03-16,P008,R01,50,140.0,
23077,2026-03-16,P008,R02,41,114.8,
23078,2026-03-16,P008,R03,45,126.0,
23079,2026-03-16,P008,R04,47,131.6,
23080,2026-03-16,P008,R05,39,109.2,
23081,2026-03-16,P009,R01,43,124.7,
23082,2026-03-16,P009,R02,40,116.0,
23083,2026-03-16,P009,R03,35,101.5,
23084,2026-03-16,P009,R04,60,147.9,PROM09
23085,2026-03-16,P009,R05,44,127.6,
23086,2026-03-16,P010,R01,31,99.2,
23087,2026-03-16,P010,R02,28,89.6,
23088,2026-03-16,P010,R03,34,108.8,
23089,2026-03-16,P010,R04,28,89.6,
23090,2026-03-16,P010,R05,26,83.2,
23091,2026-03-16,P011,R01,31,62.0,
23092,2026-03-16,P011,R02,36,72.0,
23093,2026-03-16,P011,R03,34,68.0,
23094,2026-03-16,P011,R04,35,70.0,
23095,2026-03-16,P011,R05,29,58.0,
23096,2026-03-16,P012,R01,47,117.5,
23097,2026-03-16,P012,R02,47,117.5,
23098,2026-03-16,P012,R03,43,107.5,
23099,2026-03-16,P012,R04,51,127.5,
23100,2026-03-16,P012,R05,54,135.0,
23101,2026-03-16,P013,R01,43,111.8,
23102,2026-03-16,P013,R02,44,114.4,
23103,2026-03-16,P013,R03,39,101.4,
23104,2026-03-16,P013,R04,37,96.2,
23105,2026-03-16,P013,R05,39,101.4,
23106,2026-03-16,P014,R01,25,87.5,
23107,2026-03-16,P014,R02,26,91.0,
23108,2026-03-16,P014,R03,32,112.0,
23109,2026-03-16,P014,R04,28,98.0,
23110,2026-03-16,P014,R05,33,115.5,
23111,2026-03-16,P015,R01,50,90.0,
23112,2026-03-16,P015,R02,58,104.4,
23113,2026-03-16,P015,R03,56,100.8,
23114,2026-03-16,P015,R04,39,70.2,
23115,2026-03-16,P015,R05,46,82.8,
23116,2026-03-16,P016,R01,56,100.8,
23117,2026-03-16,P016,R02,50,90.0,
23118,2026-03-16,P016,R03,53,95.4,
23119,2026-03-16,P016,R04,48,86.4,
23120,2026-03-16,P016,R05,46,82.8,
23121,2026-03-16,P017,R01,37,72.15,
23122,2026-03-16,P017,R02,44,85.8,
23123,2026-03-16,P017,R03,45,87.75,
23124,2026-03-16,P017,R04,37,72.15,
23125,2026-03-16,P017,R05,41,79.95,
23126,2026-03-16,P018,R01,16,44.8,
23127,2026-03-16,P018,R02,17,47.6,
23128,2026-03-16,P018,R03,15,42.0,
23129,2026-03-16,P018,R04,13,36.4,
23130,2026-03-16,P018,R05,17,47.6,
23131,2026-03-17,P001,R01,116,174.0,
23132,2026-03-17,P001,R02,161,241.5,
23133,2026-03-17,P001,R03,91,136.5,
23134,2026-03-17,P001,R04,107,160.5,
23135,2026-03-17,P001,R05,112,168.0,
23136,2026-03-17,P002,R01,82,131.2,
23137,2026-03-17,P002,R02,62,99.2,
23138,2026-03-17,P002,R03,79,126.4,
23139,2026-03-17,P002,R04,61,97.6,
23140,2026-03-17,P002,R05,64,102.4,
23141,2026-03-17,P003,R01,68,149.6,
23142,2026-03-17,P003,R02,63,138.6,
23143,2026-03-17,P003,R03,58,127.6,
23144,2026-03-17,P003,R04,55,121.0,
23145,2026-03-17,P003,R05,66,145.2,
23146,2026-03-17,P004,R01,38,114.0,
23147,2026-03-17,P004,R02,44,132.0,
23148,2026-03-17,P004,R03,51,153.0,
23149,2026-03-17,P004,R04,41,123.0,
23150,2026-03-17,P004,R05,47,141.0,
23151,2026-03-17,P005,R01,111,88.8,
23152,2026-03-17,P005,R02,160,128.0,
23153,2026-03-17,P005,R03,139,111.2,
23154,2026-03-17,P005,R04,177,141.6,
23155,2026-03-17,P005,R05,139,111.2,
23156,2026-03-17,P006,R01,71,85.2,
23157,2026-03-17,P006,R02,76,91.2,
23158,2026-03-17,P006,R03,78,93.6,
23159,2026-03-17,P006,R04,78,93.6,
23160,2026-03-17,P006,R05,75,90.0,
23161,2026-03-17,P007,R01,31,139.5,
23162,2026-03-17,P007,R02,35,157.5,
23163,2026-03-17,P007,R03,34,153.0,
23164,2026-03-17,P007,R04,37,166.5,
23165,2026-03-17,P007,R05,40,180.0,
23166,2026-03-17,P008,R01,52,145.6,
23167,2026-03-17,P008,R02,36,100.8,
23168,2026-03-17,P008,R03,49,137.2,
23169,2026-03-17,P008,R04,50,140.0,
23170,2026-03-17,P008,R05,41,114.8,
23171,2026-03-17,P009,R01,34,98.6,
23172,2026-03-17,P009,R02,34,98.6,
23173,2026-03-17,P009,R03,41,118.9,
23174,2026-03-17,P009,R04,52,128.18,PROM09
23175,2026-03-17,P009,R05,35,101.5,
23176,2026-03-17,P010,R01,34,108.8,
23177,2026-03-17,P010,R02,33,105.6,
23178,2026-03-17,P010,R03,29,92.8,
23179,2026-03-17,P010,R04,32,102.4,
23180,2026-03-17,P010,R05,29,92.8,
23181,2026-03-17,P011,R01,39,78.0,
23182,2026-03-17,P011,R02,37,74.0,
23183,2026-03-17,P011,R03,32,64.0,
23184,2026-03-17,P011,R04,34,68.0,
23185,2026-03-17,P011,R05,33,66.0,
23186,2026-03-17,P012,R01,45,112.5,
23187,2026-03-17,P012,R02,50,125.0,
23188,2026-03-17,P012,R03,51,127.5,
23189,2026-03-17,P012,R04,51,127.5,
23190,2026-03-17,P012,R05,50,125.0,
23191,2026-03-17,P013,R01,35,91.0,
23192,2026-03-17,P013,R02,44,114.4,
23193,2026-03-17,P013,R03,40,104.0,
23194,2026-03-17,P013,R04,43,111.8,
23195,2026-03-17,P013,R05,45,117.0,
23196,2026-03-17,P014,R01,28,98.0,
23197,2026-03-17,P014,R02,25,87.5,
23198,2026-03-17,P014,R03,33,115.5,
23199,2026-03-17,P014,R04,27,94.5,
23200,2026-03-17,P014,R05,28,98.0,
23201,2026-03-17,P015,R01,59,106.2,
23202,2026-03-17,P015,R02,56,100.8,
23203,2026-03-17,P015,R03,50,90.0,
23204,2026-03-17,P015,R04,43,77.4,
23205,2026-03-17,P015,R05,45,81.0,
23206,2026-03-17,P016,R01,45,81.0,
23207,2026-03-17,P016,R02,51,91.8,
23208,2026-03-17,P016,R03,46,82.8,
23209,2026-03-17,P016,R04,50,90.0,
23210,2026-03-17,P016,R05,48,86.4,
23211,2026-03-17,P017,R01,42,81.9,
23212,2026-03-17,P017,R02,38,74.1,
23213,2026-03-17,P017,R03,45,87.75,
23214,2026-03-17,P017,R04,37,72.15,
23215,2026-03-17,P017,R05,46,89.7,
23216,2026-03-17,P018,R01,15,42.0,
23217,2026-03-17,P018,R02,16,44.8,
23218,2026-03-17,P018,R03,17,47.6,
23219,2026-03-17,P018,R04,16,44.8,
23220,2026-03-17,P018,R05,15,42.0,
23221,2026-03-18,P001,R01,101,151.5,
23222,2026-03-18,P001,R02,148,222.0,
23223,2026-03-18,P001,R03,99,148.5,
23224,2026-03-18,P001,R04,107,160.5,
23225,2026-03-18,P001,R05,112,168.0,
23226,2026-03-18,P002,R01,82,131.2,
23227,2026-03-18,P002,R02,65,104.0,
23228,2026-03-18,P002,R03,69,110.4,
23229,2026-03-18,P002,R04,63,100.8,
23230,2026-03-18,P002,R05,77,123.2,
23231,2026-03-18,P003,R01,63,138.6,
23232,2026-03-18,P003,R02,70,154.0,
23233,2026-03-18,P003,R03,58,127.6,
23234,2026-03-18,P003,R04,73,160.6,
23235,2026-03-18,P003,R05,58,127.6,
