inventory_id,snapshot_date,product_id,region_id,opening_inventory,received_units,closing_inventory
29906,2026-06-02,P006,R01,4659,0,4532
29907,2026-06-02,P006,R02,828,0,687
29908,2026-06-02,P006,R03,684,0,568
29909,2026-06-02,P006,R04,611,0,495
29910,2026-06-02,P006,R05,267,776,936
29911,2026-06-02,P007,R01,289,0,236
29912,2026-06-02,P007,R02,389,0,338
29913,2026-06-02,P007,R03,198,0,147
29914,2026-06-02,P007,R04,112,320,370
29915,2026-06-02,P007,R05,356,0,302
29916,2026-06-02,P008,R01,341,0,293
29917,2026-06-02,P008,R02,279,0,242
29918,2026-06-02,P008,R03,370,0,315
29919,2026-06-02,P008,R04,284,0,238
29920,2026-06-02,P008,R05,449,0,398
29921,2026-06-02,P009,R01,347,0,307
29922,2026-06-02,P009,R02,177,0,134
29923,2026-06-02,P009,R03,283,0,238
29924,2026-06-02,P009,R04,231,0,193
29925,2026-06-02,P009,R05,195,0,160
29926,2026-06-02,P010,R01,295,0,263
29927,2026-06-02,P010,R02,206,0,176
29928,2026-06-02,P010,R03,295,0,264
29929,2026-06-02,P010,R04,209,0,178
29930,2026-06-02,P010,R05,194,0,168
29931,2026-06-02,P011,R01,312,0,281
29932,2026-06-02,P011,R02,344,0,307
29933,2026-06-02,P011,R03,165,0,132
29934,2026-06-02,P011,R04,222,0,187
29935,2026-06-02,P011,R05,316,0,285
29936,2026-06-02,P012,R01,256,0,196
29937,2026-06-02,P012,R02,247,0,173
29938,2026-06-02,P012,R03,475,0,425
29939,2026-06-02,P012,R04,439,0,372
29940,2026-06-02,P012,R05,400,0,338
29941,2026-06-02,P013,R01,79,312,346
29942,2026-06-02,P013,R02,237,0,187
29943,2026-06-02,P013,R03,357,0,309
29944,2026-06-02,P013,R04,161,0,108
29945,2026-06-02,P013,R05,411,0,363
29946,2026-06-02,P014,R01,201,0,169
29947,2026-06-02,P014,R02,66,256,286
29948,2026-06-02,P014,R03,64,224,252
29949,2026-06-02,P014,R04,130,0,93
29950,2026-06-02,P014,R05,76,229,268
29951,2026-06-02,P015,R01,91,473,481
29952,2026-06-02,P015,R02,239,0,155
29953,2026-06-02,P015,R03,124,430,484
29954,2026-06-02,P015,R04,113,470,520
29955,2026-06-02,P015,R05,503,0,431
29956,2026-06-02,P016,R01,145,437,516
29957,2026-06-02,P016,R02,291,0,209
29958,2026-06-02,P016,R03,129,409,451
29959,2026-06-02,P016,R04,187,0,104
29960,2026-06-02,P016,R05,287,0,217
29961,2026-06-02,P017,R01,125,388,456
29962,2026-06-02,P017,R02,387,0,328
29963,2026-06-02,P017,R03,313,0,259
29964,2026-06-02,P017,R04,335,0,266
29965,2026-06-02,P017,R05,269,0,211
29966,2026-06-02,P018,R01,87,0,63
29967,2026-06-02,P018,R02,203,0,182
29968,2026-06-02,P018,R03,194,0,172
29969,2026-06-02,P018,R04,63,197,238
29970,2026-06-02,P018,R05,58,190,224
29971,2026-06-03,P001,R01,812,0,678
29972,2026-06-03,P001,R02,349,875,995
29973,2026-06-03,P001,R03,1021,0,862
29974,2026-06-03,P001,R04,763,0,613
29975,2026-06-03,P001,R05,252,1011,1112
29976,2026-06-03,P002,R01,388,0,287
29977,2026-06-03,P002,R02,294,0,175
29978,2026-06-03,P002,R03,244,0,126
29979,2026-06-03,P002,R04,640,0,536
29980,2026-06-03,P002,R05,268,0,169
29981,2026-06-03,P003,R01,574,0,483
29982,2026-06-03,P003,R02,245,0,161
29983,2026-06-03,P003,R03,131,483,510
29984,2026-06-03,P003,R04,374,0,283
29985,2026-06-03,P003,R05,427,0,327
29986,2026-06-03,P004,R01,315,0,242
29987,2026-06-03,P004,R02,292,0,219
29988,2026-06-03,P004,R03,264,0,206
29989,2026-06-03,P004,R04,405,0,333
29990,2026-06-03,P004,R05,152,0,90
29991,2026-06-03,P005,R01,861,0,644
29992,2026-06-03,P005,R02,516,0,299
29993,2026-06-03,P005,R03,1023,0,833
29994,2026-06-03,P005,R04,1123,0,849
29995,2026-06-03,P005,R05,1077,0,858
29996,2026-06-03,P006,R01,4532,0,4424
29997,2026-06-03,P006,R02,687,0,553
29998,2026-06-03,P006,R03,568,0,432
29999,2026-06-03,P006,R04,495,0,360
30000,2026-06-03,P006,R05,936,0,801
30001,2026-06-03,P007,R01,236,0,176
30002,2026-06-03,P007,R02,338,0,288
30003,2026-06-03,P007,R03,147,0,93
30004,2026-06-03,P007,R04,370,0,323
30005,2026-06-03,P007,R05,302,0,248
30006,2026-06-03,P008,R01,293,0,247
30007,2026-06-03,P008,R02,242,0,211
30008,2026-06-03,P008,R03,315,0,270
30009,2026-06-03,P008,R04,238,0,182
30010,2026-06-03,P008,R05,398,0,358
30011,2026-06-03,P009,R01,307,0,264
30012,2026-06-03,P009,R02,134,0,93
30013,2026-06-03,P009,R03,238,0,194
30014,2026-06-03,P009,R04,193,0,151
30015,2026-06-03,P009,R05,160,0,116
30016,2026-06-03,P010,R01,263,0,237
30017,2026-06-03,P010,R02,176,0,148
30018,2026-06-03,P010,R03,264,0,238
30019,2026-06-03,P010,R04,178,0,153
30020,2026-06-03,P010,R05,168,0,140
30021,2026-06-03,P011,R01,281,0,247
30022,2026-06-03,P011,R02,307,0,272
30023,2026-06-03,P011,R03,132,0,99
30024,2026-06-03,P011,R04,187,0,153
30025,2026-06-03,P011,R05,285,0,246
30026,2026-06-03,P012,R01,196,0,130
30027,2026-06-03,P012,R02,173,0,114
30028,2026-06-03,P012,R03,425,0,378
30029,2026-06-03,P012,R04,372,0,304
30030,2026-06-03,P012,R05,338,0,272
30031,2026-06-03,P013,R01,346,0,293
30032,2026-06-03,P013,R02,187,0,143
30033,2026-06-03,P013,R03,309,0,256
30034,2026-06-03,P013,R04,108,324,381
30035,2026-06-03,P013,R05,363,0,318
30036,2026-06-03,P014,R01,169,0,131
30037,2026-06-03,P014,R02,286,0,247
30038,2026-06-03,P014,R03,252,0,222
30039,2026-06-03,P014,R04,93,0,62
30040,2026-06-03,P014,R05,268,0,237
30041,2026-06-03,P015,R01,481,0,386
30042,2026-06-03,P015,R02,155,462,520
30043,2026-06-03,P015,R03,484,0,405
30044,2026-06-03,P015,R04,520,0,454
30045,2026-06-03,P015,R05,431,0,362
30046,2026-06-03,P016,R01,516,0,436
30047,2026-06-03,P016,R02,209,0,143
30048,2026-06-03,P016,R03,451,0,378
30049,2026-06-03,P016,R04,104,398,416
30050,2026-06-03,P016,R05,217,0,142
30051,2026-06-03,P017,R01,456,0,395
30052,2026-06-03,P017,R02,328,0,270
30053,2026-06-03,P017,R03,259,0,200
30054,2026-06-03,P017,R04,266,0,195
30055,2026-06-03,P017,R05,211,0,146
30056,2026-06-03,P018,R01,63,199,239
30057,2026-06-03,P018,R02,182,0,164
30058,2026-06-03,P018,R03,172,0,151
30059,2026-06-03,P018,R04,238,0,215
30060,2026-06-03,P018,R05,224,0,204
30061,2026-06-04,P001,R01,678,0,508
30062,2026-06-04,P001,R02,995,0,790
30063,2026-06-04,P001,R03,862,0,736
30064,2026-06-04,P001,R04,613,0,429
30065,2026-06-04,P001,R05,1112,0,953
30066,2026-06-04,P002,R01,287,0,194
30067,2026-06-04,P002,R02,175,599,660
30068,2026-06-04,P002,R03,126,691,699
30069,2026-06-04,P002,R04,536,0,446
30070,2026-06-04,P002,R05,169,599,656
30071,2026-06-04,P003,R01,483,0,386
30072,2026-06-04,P003,R02,161,497,551
30073,2026-06-04,P003,R03,510,0,424
30074,2026-06-04,P003,R04,283,0,177
30075,2026-06-04,P003,R05,327,0,220
30076,2026-06-04,P004,R01,242,0,177
30077,2026-06-04,P004,R02,219,0,162
30078,2026-06-04,P004,R03,206,0,135
30079,2026-06-04,P004,R04,333,0,270
30080,2026-06-04,P004,R05,90,386,413
30081,2026-06-04,P005,R01,644,0,470
30082,2026-06-04,P005,R02,299,1166,1232
30083,2026-06-04,P005,R03,833,0,594
30084,2026-06-04,P005,R04,849,0,516
30085,2026-06-04,P005,R05,858,0,659
30086,2026-06-04,P006,R01,4424,0,4289
30087,2026-06-04,P006,R02,553,0,424
30088,2026-06-04,P006,R03,432,0,317
30089,2026-06-04,P006,R04,360,0,231
30090,2026-06-04,P006,R05,801,0,685
30091,2026-06-04,P007,R01,176,0,125
30092,2026-06-04,P007,R02,288,0,225
30093,2026-06-04,P007,R03,93,311,344
30094,2026-06-04,P007,R04,323,0,263
30095,2026-06-04,P007,R05,248,0,198
30096,2026-06-04,P008,R01,247,0,198
30097,2026-06-04,P008,R02,211,0,177
30098,2026-06-04,P008,R03,270,0,226
30099,2026-06-04,P008,R04,182,0,121
30100,2026-06-04,P008,R05,358,0,313
30101,2026-06-04,P009,R01,264,0,224
30102,2026-06-04,P009,R02,93,291,347
30103,2026-06-04,P009,R03,194,0,150
30104,2026-06-04,P009,R04,151,0,106
30105,2026-06-04,P009,R05,116,341,412
30106,2026-06-04,P010,R01,237,0,208
30107,2026-06-04,P010,R02,148,0,119
30108,2026-06-04,P010,R03,238,0,211
30109,2026-06-04,P010,R04,153,0,123
30110,2026-06-04,P010,R05,140,0,110
30111,2026-06-04,P011,R01,247,0,216
30112,2026-06-04,P011,R02,272,0,235
30113,2026-06-04,P011,R03,99,293,355
30114,2026-06-04,P011,R04,153,0,124
30115,2026-06-04,P011,R05,246,0,214
30116,2026-06-04,P012,R01,130,392,471
30117,2026-06-04,P012,R02,114,367,420
30118,2026-06-04,P012,R03,378,0,324
30119,2026-06-04,P012,R04,304,0,229
30120,2026-06-04,P012,R05,272,0,207
30121,2026-06-04,P013,R01,293,0,244
30122,2026-06-04,P013,R02,143,0,102
30123,2026-06-04,P013,R03,256,0,211
30124,2026-06-04,P013,R04,381,0,340
30125,2026-06-04,P013,R05,318,0,264
30126,2026-06-04,P014,R01,131,0,93
30127,2026-06-04,P014,R02,247,0,214
30128,2026-06-04,P014,R03,222,0,185
30129,2026-06-04,P014,R04,62,247,270
30130,2026-06-04,P014,R05,237,0,203
30131,2026-06-04,P015,R01,386,0,314
30132,2026-06-04,P015,R02,520,0,433
30133,2026-06-04,P015,R03,405,0,327
30134,2026-06-04,P015,R04,454,0,377
30135,2026-06-04,P015,R05,362,0,286
30136,2026-06-04,P016,R01,436,0,367
30137,2026-06-04,P016,R02,143,400,477
30138,2026-06-04,P016,R03,378,0,307
30139,2026-06-04,P016,R04,416,0,345
30140,2026-06-04,P016,R05,142,416,480
30141,2026-06-04,P017,R01,395,0,340
30142,2026-06-04,P017,R02,270,0,216
30143,2026-06-04,P017,R03,200,0,145
30144,2026-06-04,P017,R04,195,0,124
30145,2026-06-04,P017,R05,146,0,77
30146,2026-06-04,P018,R01,239,0,221
30147,2026-06-04,P018,R02,164,0,145
30148,2026-06-04,P018,R03,151,0,132
30149,2026-06-04,P018,R04,215,0,195
30150,2026-06-04,P018,R05,204,0,182
30151,2026-06-05,P001,R01,508,0,357
30152,2026-06-05,P001,R02,790,0,577
30153,2026-06-05,P001,R03,736,0,597
30154,2026-06-05,P001,R04,429,0,273
30155,2026-06-05,P001,R05,953,0,807
30156,2026-06-05,P002,R01,194,624,721
30157,2026-06-05,P002,R02,660,0,560
30158,2026-06-05,P002,R03,699,0,611
30159,2026-06-05,P002,R04,446,0,354
30160,2026-06-05,P002,R05,656,0,556
30161,2026-06-05,P003,R01,386,0,283
30162,2026-06-05,P003,R02,551,0,447
30163,2026-06-05,P003,R03,424,0,317
30164,2026-06-05,P003,R04,177,457,529
30165,2026-06-05,P003,R05,220,0,134
30166,2026-06-05,P004,R01,177,0,111
30167,2026-06-05,P004,R02,162,0,97
30168,2026-06-05,P004,R03,135,401,477
30169,2026-06-05,P004,R04,270,0,211
30170,2026-06-05,P004,R05,413,0,346
30171,2026-06-05,P005,R01,470,1371,1649
30172,2026-06-05,P005,R02,1232,0,965
30173,2026-06-05,P005,R03,594,0,359
30174,2026-06-05,P005,R04,516,0,218
30175,2026-06-05,P005,R05,659,0,450
30176,2026-06-05,P006,R01,4289,0,4171
30177,2026-06-05,P006,R02,424,0,295
30178,2026-06-05,P006,R03,317,0,181
30179,2026-06-05,P006,R04,231,650,770
30180,2026-06-05,P006,R05,685,0,563
30181,2026-06-05,P007,R01,125,0,65
30182,2026-06-05,P007,R02,225,0,172
30183,2026-06-05,P007,R03,344,0,281
30184,2026-06-05,P007,R04,263,0,210
30185,2026-06-05,P007,R05,198,0,139
30186,2026-06-05,P008,R01,198,0,146
30187,2026-06-05,P008,R02,177,0,141
30188,2026-06-05,P008,R03,226,0,170
30189,2026-06-05,P008,R04,121,339,399
30190,2026-06-05,P008,R05,313,0,265
30191,2026-06-05,P009,R01,224,0,185
30192,2026-06-05,P009,R02,347,0,309
30193,2026-06-05,P009,R03,150,0,110
30194,2026-06-05,P009,R04,106,297,364
30195,2026-06-05,P009,R05,412,0,368
30196,2026-06-05,P010,R01,208,0,178
30197,2026-06-05,P010,R02,119,0,92
30198,2026-06-05,P010,R03,211,0,184
30199,2026-06-05,P010,R04,123,0,95
30200,2026-06-05,P010,R05,110,0,83
30201,2026-06-05,P011,R01,216,0,180
30202,2026-06-05,P011,R02,235,0,197
30203,2026-06-05,P011,R03,355,0,320
30204,2026-06-05,P011,R04,124,0,87
30205,2026-06-05,P011,R05,214,0,182
30206,2026-06-05,P012,R01,471,0,417
30207,2026-06-05,P012,R02,420,0,352
30208,2026-06-05,P012,R03,324,0,263
30209,2026-06-05,P012,R04,229,0,163
30210,2026-06-05,P012,R05,207,0,150
30211,2026-06-05,P013,R01,244,0,193
30212,2026-06-05,P013,R02,102,313,362
30213,2026-06-05,P013,R03,211,0,163
30214,2026-06-05,P013,R04,340,0,292
30215,2026-06-05,P013,R05,264,0,219
30216,2026-06-05,P014,R01,93,0,61
30217,2026-06-05,P014,R02,214,0,175
30218,2026-06-05,P014,R03,185,0,146
30219,2026-06-05,P014,R04,270,0,230
30220,2026-06-05,P014,R05,203,0,170
30221,2026-06-05,P015,R01,314,0,221
30222,2026-06-05,P015,R02,433,0,352
30223,2026-06-05,P015,R03,327,0,256
30224,2026-06-05,P015,R04,377,0,302
30225,2026-06-05,P015,R05,286,0,210
30226,2026-06-05,P016,R01,367,0,285
30227,2026-06-05,P016,R02,477,0,402
30228,2026-06-05,P016,R03,307,0,234
30229,2026-06-05,P016,R04,345,0,263
30230,2026-06-05,P016,R05,480,0,410
30231,2026-06-05,P017,R01,340,0,271
30232,2026-06-05,P017,R02,216,0,154
30233,2026-06-05,P017,R03,145,0,83
30234,2026-06-05,P017,R04,124,366,432
30235,2026-06-05,P017,R05,77,365,377
30236,2026-06-05,P018,R01,221,0,201
30237,2026-06-05,P018,R02,145,0,124
30238,2026-06-05,P018,R03,132,0,110
30239,2026-06-05,P018,R04,195,0,175
30240,2026-06-05,P018,R05,182,0,159
30241,2026-06-06,P001,R01,357,981,1139
30242,2026-06-06,P001,R02,577,0,346
30243,2026-06-06,P001,R03,597,0,391
30244,2026-06-06,P001,R04,273,1012,1051
30245,2026-06-06,P001,R05,807,0,620
30246,2026-06-06,P002,R01,721,0,593
30247,2026-06-06,P002,R02,560,0,437
30248,2026-06-06,P002,R03,611,0,460
30249,2026-06-06,P002,R04,354,0,218
30250,2026-06-06,P002,R05,556,0,407
30251,2026-06-06,P003,R01,283,0,154
30252,2026-06-06,P003,R02,447,0,306
30253,2026-06-06,P003,R03,317,0,191
30254,2026-06-06,P003,R04,529,0,394
30255,2026-06-06,P003,R05,134,442,458
30256,2026-06-06,P004,R01,111,437,460
30257,2026-06-06,P004,R02,97,409,427
30258,2026-06-06,P004,R03,477,0,399
30259,2026-06-06,P004,R04,211,0,134
30260,2026-06-06,P004,R05,346,0,263
30261,2026-06-06,P005,R01,1649,0,1371
30262,2026-06-06,P005,R02,965,0,678
30263,2026-06-06,P005,R03,359,1327,1430
30264,2026-06-06,P005,R04,218,1281,1103
30265,2026-06-06,P005,R05,450,1357,1502
30266,2026-06-06,P006,R01,4171,0,3999
30267,2026-06-06,P006,R02,295,0,135
30268,2026-06-06,P006,R03,181,732,729
30269,2026-06-06,P006,R04,770,0,612
30270,2026-06-06,P006,R05,563,0,399
30271,2026-06-06,P007,R01,65,314,314
30272,2026-06-06,P007,R02,172,0,104
30273,2026-06-06,P007,R03,281,0,218
30274,2026-06-06,P007,R04,210,0,148
30275,2026-06-06,P007,R05,139,0,66
30276,2026-06-06,P008,R01,146,0,80
30277,2026-06-06,P008,R02,141,0,88
30278,2026-06-06,P008,R03,170,0,98
30279,2026-06-06,P008,R04,399,0,331
30280,2026-06-06,P008,R05,265,0,199
30281,2026-06-06,P009,R01,185,0,140
30282,2026-06-06,P009,R02,309,0,263
30283,2026-06-06,P009,R03,110,318,379
30284,2026-06-06,P009,R04,364,0,318
30285,2026-06-06,P009,R05,368,0,311
30286,2026-06-06,P010,R01,178,0,139
30287,2026-06-06,P010,R02,92,0,58
30288,2026-06-06,P010,R03,184,0,142
30289,2026-06-06,P010,R04,95,0,53
30290,2026-06-06,P010,R05,83,239,287
30291,2026-06-06,P011,R01,180,0,134
30292,2026-06-06,P011,R02,197,0,150
30293,2026-06-06,P011,R03,320,0,275
30294,2026-06-06,P011,R04,87,288,332
30295,2026-06-06,P011,R05,182,0,140
30296,2026-06-06,P012,R01,417,0,329
30297,2026-06-06,P012,R02,352,0,265
30298,2026-06-06,P012,R03,263,0,191
30299,2026-06-06,P012,R04,163,0,73
30300,2026-06-06,P012,R05,150,0,69
30301,2026-06-06,P013,R01,193,0,135
30302,2026-06-06,P013,R02,362,0,296
30303,2026-06-06,P013,R03,163,0,104
30304,2026-06-06,P013,R04,292,0,221
30305,2026-06-06,P013,R05,219,0,152
30306,2026-06-06,P014,R01,61,225,234
30307,2026-06-06,P014,R02,175,0,126
30308,2026-06-06,P014,R03,146,0,106
30309,2026-06-06,P014,R04,230,0,180
30310,2026-06-06,P014,R05,170,0,128
30311,2026-06-06,P015,R01,221,0,98
30312,2026-06-06,P015,R02,352,0,243
30313,2026-06-06,P015,R03,256,0,156
30314,2026-06-06,P015,R04,302,0,216
30315,2026-06-06,P015,R05,210,0,113
30316,2026-06-06,P016,R01,285,0,186
30317,2026-06-06,P016,R02,402,0,303
30318,2026-06-06,P016,R03,234,0,146
30319,2026-06-06,P016,R04,263,0,156
30320,2026-06-06,P016,R05,410,0,300
30321,2026-06-06,P017,R01,271,0,196
30322,2026-06-06,P017,R02,154,0,67
30323,2026-06-06,P017,R03,83,343,336
30324,2026-06-06,P017,R04,432,0,355
30325,2026-06-06,P017,R05,377,0,308
30326,2026-06-06,P018,R01,201,0,172
30327,2026-06-06,P018,R02,124,0,99
30328,2026-06-06,P018,R03,110,0,80
30329,2026-06-06,P018,R04,175,0,149
30330,2026-06-06,P018,R05,159,0,135
30331,2026-06-07,P001,R01,1139,0,923
30332,2026-06-07,P001,R02,346,1012,1110
30333,2026-06-07,P001,R03,391,0,212
30334,2026-06-07,P001,R04,1051,0,796
30335,2026-06-07,P001,R05,620,0,419
30336,2026-06-07,P002,R01,593,0,455
30337,2026-06-07,P002,R02,437,0,301
30338,2026-06-07,P002,R03,460,0,339
30339,2026-06-07,P002,R04,218,640,714
30340,2026-06-07,P002,R05,407,0,256
30341,2026-06-07,P003,R01,154,461,480
30342,2026-06-07,P003,R02,306,0,182
30343,2026-06-07,P003,R03,191,0,77
30344,2026-06-07,P003,R04,394,0,277
30345,2026-06-07,P003,R05,458,0,314
30346,2026-06-07,P004,R01,460,0,371
30347,2026-06-07,P004,R02,427,0,341
30348,2026-06-07,P004,R03,399,0,309
30349,2026-06-07,P004,R04,134,429,488
30350,2026-06-07,P004,R05,263,0,189
30351,2026-06-07,P005,R01,1371,0,1082
30352,2026-06-07,P005,R02,678,0,318
30353,2026-06-07,P005,R03,1430,0,1141
30354,2026-06-07,P005,R04,1103,0,760
30355,2026-06-07,P005,R05,1502,0,1219
30356,2026-06-07,P006,R01,3999,0,3829
30357,2026-06-07,P006,R02,135,790,743
30358,2026-06-07,P006,R03,729,0,568
30359,2026-06-07,P006,R04,612,0,427
30360,2026-06-07,P006,R05,399,0,235
30361,2026-06-07,P007,R01,314,0,234
30362,2026-06-07,P007,R02,104,332,356
30363,2026-06-07,P007,R03,218,0,136
30364,2026-06-07,P007,R04,148,0,65
30365,2026-06-07,P007,R05,66,330,329
30366,2026-06-07,P008,R01,80,389,391
30367,2026-06-07,P008,R02,88,347,384
30368,2026-06-07,P008,R03,98,377,402
30369,2026-06-07,P008,R04,331,0,269
30370,2026-06-07,P008,R05,199,0,138
30371,2026-06-07,P009,R01,140,0,87
30372,2026-06-07,P009,R02,263,0,207
30373,2026-06-07,P009,R03,379,0,324
30374,2026-06-07,P009,R04,318,0,267
30375,2026-06-07,P009,R05,311,0,265
30376,2026-06-07,P010,R01,139,0,103
30377,2026-06-07,P010,R02,58,216,233
30378,2026-06-07,P010,R03,142,0,102
30379,2026-06-07,P010,R04,53,260,275
30380,2026-06-07,P010,R05,287,0,246
30381,2026-06-07,P011,R01,134,0,92
30382,2026-06-07,P011,R02,150,0,99
30383,2026-06-07,P011,R03,275,0,235
30384,2026-06-07,P011,R04,332,0,289
30385,2026-06-07,P011,R05,140,0,91
30386,2026-06-07,P012,R01,329,0,262
30387,2026-06-07,P012,R02,265,0,189
30388,2026-06-07,P012,R03,191,0,113
30389,2026-06-07,P012,R04,73,391,373
30390,2026-06-07,P012,R05,69,388,380
30391,2026-06-07,P013,R01,135,0,73
30392,2026-06-07,P013,R02,296,0,225
30393,2026-06-07,P013,R03,104,351,394
30394,2026-06-07,P013,R04,221,0,152
30395,2026-06-07,P013,R05,152,0,89
30396,2026-06-07,P014,R01,234,0,185
30397,2026-06-07,P014,R02,126,0,77
30398,2026-06-07,P014,R03,106,0,65
30399,2026-06-07,P014,R04,180,0,135
30400,2026-06-07,P014,R05,128,0,78
30401,2026-06-07,P015,R01,98,432,426
30402,2026-06-07,P015,R02,243,0,113
30403,2026-06-07,P015,R03,156,483,546
30404,2026-06-07,P015,R04,216,0,128
30405,2026-06-07,P015,R05,113,449,460
30406,2026-06-07,P016,R01,186,0,101
30407,2026-06-07,P016,R02,303,0,210
30408,2026-06-07,P016,R03,146,451,497
30409,2026-06-07,P016,R04,156,459,516
30410,2026-06-07,P016,R05,300,0,202
30411,2026-06-07,P017,R01,196,0,124
30412,2026-06-07,P017,R02,67,385,362
30413,2026-06-07,P017,R03,336,0,256
30414,2026-06-07,P017,R04,355,0,282
30415,2026-06-07,P017,R05,308,0,230
30416,2026-06-07,P018,R01,172,0,147
30417,2026-06-07,P018,R02,99,0,75
30418,2026-06-07,P018,R03,80,0,52
30419,2026-06-07,P018,R04,149,0,118
30420,2026-06-07,P018,R05,135,0,107
30421,2026-06-08,P001,R01,923,0,749
30422,2026-06-08,P001,R02,1110,0,930
30423,2026-06-08,P001,R03,212,1022,1098
30424,2026-06-08,P001,R04,796,0,631
30425,2026-06-08,P001,R05,419,0,265
30426,2026-06-08,P002,R01,455,0,339
30427,2026-06-08,P002,R02,301,0,208
30428,2026-06-08,P002,R03,339,0,231
30429,2026-06-08,P002,R04,714,0,605
30430,2026-06-08,P002,R05,256,0,155
30431,2026-06-08,P003,R01,480,0,397
30432,2026-06-08,P003,R02,182,0,80
30433,2026-06-08,P003,R03,77,500,492
30434,2026-06-08,P003,R04,277,0,175
30435,2026-06-08,P003,R05,314,0,231
30436,2026-06-08,P004,R01,371,0,300
30437,2026-06-08,P004,R02,341,0,279
30438,2026-06-08,P004,R03,309,0,253
30439,2026-06-08,P004,R04,488,0,428
30440,2026-06-08,P004,R05,189,0,121
30441,2026-06-08,P005,R01,1082,0,858
30442,2026-06-08,P005,R02,318,1175,1249
30443,2026-06-08,P005,R03,1141,0,942
30444,2026-06-08,P005,R04,760,0,444
30445,2026-06-08,P005,R05,1219,0,984
30446,2026-06-08,P006,R01,3829,0,3692
30447,2026-06-08,P006,R02,743,0,609
30448,2026-06-08,P006,R03,568,0,447
30449,2026-06-08,P006,R04,427,0,304
30450,2026-06-08,P006,R05,235,689,781
30451,2026-06-08,P007,R01,234,0,187
30452,2026-06-08,P007,R02,356,0,305
30453,2026-06-08,P007,R03,136,0,78
30454,2026-06-08,P007,R04,65,328,341
30455,2026-06-08,P007,R05,329,0,271
30456,2026-06-08,P008,R01,391,0,334
30457,2026-06-08,P008,R02,384,0,349
30458,2026-06-08,P008,R03,402,0,352
30459,2026-06-08,P008,R04,269,0,220
30460,2026-06-08,P008,R05,138,0,97
30461,2026-06-08,P009,R01,87,349,401
30462,2026-06-08,P009,R02,207,0,165
30463,2026-06-08,P009,R03,324,0,280
30464,2026-06-08,P009,R04,267,0,228
30465,2026-06-08,P009,R05,265,0,224
30466,2026-06-08,P010,R01,103,0,75
30467,2026-06-08,P010,R02,233,0,200
30468,2026-06-08,P010,R03,102,0,75
30469,2026-06-08,P010,R04,275,0,241
30470,2026-06-08,P010,R05,246,0,221
30471,2026-06-08,P011,R01,92,264,323
30472,2026-06-08,P011,R02,99,273,342
30473,2026-06-08,P011,R03,235,0,197
30474,2026-06-08,P011,R04,289,0,251
30475,2026-06-08,P011,R05,91,303,357
30476,2026-06-08,P012,R01,262,0,201
30477,2026-06-08,P012,R02,189,0,128
30478,2026-06-08,P012,R03,113,389,451
30479,2026-06-08,P012,R04,373,0,303
30480,2026-06-08,P012,R05,380,0,324
30481,2026-06-08,P013,R01,73,288,320
30482,2026-06-08,P013,R02,225,0,174
30483,2026-06-08,P013,R03,394,0,344
30484,2026-06-08,P013,R04,152,0,98
30485,2026-06-08,P013,R05,89,349,398
30486,2026-06-08,P014,R01,185,0,153
30487,2026-06-08,P014,R02,77,217,254
30488,2026-06-08,P014,R03,65,239,270
30489,2026-06-08,P014,R04,135,0,96
30490,2026-06-08,P014,R05,78,222,267
30491,2026-06-08,P015,R01,426,0,350
30492,2026-06-08,P015,R02,113,447,456
30493,2026-06-08,P015,R03,546,0,462
30494,2026-06-08,P015,R04,128,444,493
30495,2026-06-08,P015,R05,460,0,385
30496,2026-06-08,P016,R01,101,478,510
30497,2026-06-08,P016,R02,210,0,132
30498,2026-06-08,P016,R03,497,0,418
30499,2026-06-08,P016,R04,516,0,431
30500,2026-06-08,P016,R05,202,0,131
30501,2026-06-08,P017,R01,124,326,389
30502,2026-06-08,P017,R02,362,0,297
30503,2026-06-08,P017,R03,256,0,197
30504,2026-06-08,P017,R04,282,0,222
30505,2026-06-08,P017,R05,230,0,170
30506,2026-06-08,P018,R01,147,0,126
30507,2026-06-08,P018,R02,75,0,53
30508,2026-06-08,P018,R03,52,210,241
30509,2026-06-08,P018,R04,118,0,96
30510,2026-06-08,P018,R05,107,0,87
30511,2026-06-09,P001,R01,749,0,605
30512,2026-06-09,P001,R02,930,0,738
30513,2026-06-09,P001,R03,1098,0,976
30514,2026-06-09,P001,R04,631,0,435
30515,2026-06-09,P001,R05,265,901,1013
30516,2026-06-09,P002,R01,339,0,227
30517,2026-06-09,P002,R02,208,687,799
30518,2026-06-09,P002,R03,231,578,705
30519,2026-06-09,P002,R04,605,0,515
30520,2026-06-09,P002,R05,155,630,666
30521,2026-06-09,P003,R01,397,0,310
30522,2026-06-09,P003,R02,80,457,449
30523,2026-06-09,P003,R03,492,0,388
30524,2026-06-09,P003,R04,175,497,578
30525,2026-06-09,P003,R05,231,0,147
30526,2026-06-09,P004,R01,300,0,242
30527,2026-06-09,P004,R02,279,0,211
30528,2026-06-09,P004,R03,253,0,180
30529,2026-06-09,P004,R04,428,0,358
30530,2026-06-09,P004,R05,121,424,485
30531,2026-06-09,P005,R01,858,0,679
30532,2026-06-09,P005,R02,1249,0,990
30533,2026-06-09,P005,R03,942,0,735
30534,2026-06-09,P005,R04,444,1267,1387
30535,2026-06-09,P005,R05,984,0,744
30536,2026-06-09,P006,R01,3692,0,3566
